"ID","TARGET_1","TARGET_2","TARGET_3","TARGET_4","TARGET_5","TARGET_6"
732,NA,NA,NA,NA,1,NA
733,NA,NA,NA,0,NA,NA
734,NA,NA,NA,NA,0,NA
735,NA,NA,NA,NA,NA,0
736,NA,NA,0,NA,NA,NA
737,NA,NA,0,NA,NA,NA
738,NA,NA,NA,NA,0,NA
739,0,NA,NA,NA,NA,NA
740,NA,NA,NA,NA,NA,0
741,NA,NA,NA,NA,0,NA
742,0,NA,NA,NA,NA,NA
743,0,NA,NA,NA,NA,NA
744,NA,NA,NA,NA,NA,0
745,NA,NA,NA,0,NA,NA
746,NA,NA,NA,0,NA,NA
747,NA,NA,NA,NA,NA,0
748,NA,NA,0,NA,NA,NA
749,NA,NA,NA,0,NA,NA
750,NA,NA,NA,NA,NA,1
751,NA,NA,NA,0,NA,NA
752,NA,NA,0,NA,NA,NA
753,0,NA,NA,NA,NA,NA
754,NA,0,NA,NA,NA,NA
755,NA,NA,NA,NA,NA,0
756,NA,NA,NA,NA,0,NA
757,NA,NA,NA,0,NA,NA
758,NA,NA,0,NA,NA,NA
759,NA,NA,NA,NA,1,NA
760,NA,NA,NA,1,NA,NA
761,NA,NA,NA,NA,NA,0
762,0,NA,NA,NA,NA,NA
763,NA,NA,NA,NA,NA,0
764,1,NA,NA,NA,NA,NA
765,NA,NA,NA,NA,1,NA
766,0,NA,NA,NA,NA,NA
767,NA,NA,0,NA,NA,NA
768,NA,NA,NA,NA,0,NA
769,NA,NA,NA,NA,0,NA
770,NA,NA,NA,0,NA,NA
771,NA,NA,0,NA,NA,NA
772,NA,NA,NA,1,NA,NA
773,1,NA,NA,NA,NA,NA
774,NA,NA,NA,NA,NA,0
775,NA,1,NA,NA,NA,NA
776,NA,NA,NA,0,NA,NA
777,NA,NA,NA,NA,0,NA
778,NA,NA,1,NA,NA,NA
779,NA,NA,0,NA,NA,NA
780,NA,NA,NA,0,NA,NA
781,NA,NA,NA,0,NA,NA
782,NA,NA,NA,1,NA,NA
783,NA,NA,NA,NA,NA,0
784,NA,NA,NA,NA,1,NA
785,NA,NA,0,NA,NA,NA
786,NA,NA,NA,NA,NA,0
787,NA,NA,NA,NA,NA,0
788,1,NA,NA,NA,NA,NA
789,NA,NA,NA,NA,NA,1
790,NA,0,NA,NA,NA,NA
791,NA,0,NA,NA,NA,NA
792,0,NA,NA,NA,NA,NA
793,NA,NA,NA,NA,1,NA
794,NA,NA,NA,NA,0,NA
795,NA,0,NA,NA,NA,NA
796,NA,NA,NA,0,NA,NA
797,NA,NA,NA,0,NA,NA
798,NA,NA,NA,1,NA,NA
799,NA,NA,NA,NA,0,NA
800,0,NA,NA,NA,NA,NA
801,NA,NA,NA,0,NA,NA
802,NA,0,NA,NA,NA,NA
803,0,NA,NA,NA,NA,NA
804,NA,NA,NA,1,NA,NA
805,1,NA,NA,NA,NA,NA
806,NA,NA,1,NA,NA,NA
807,NA,NA,1,NA,NA,NA
808,NA,NA,1,NA,NA,NA
809,NA,NA,0,NA,NA,NA
810,NA,NA,NA,0,NA,NA
811,NA,0,NA,NA,NA,NA
812,NA,NA,NA,NA,NA,0
813,NA,NA,NA,0,NA,NA
814,0,NA,NA,NA,NA,NA
815,NA,NA,0,NA,NA,NA
816,NA,NA,NA,NA,NA,0
817,0,NA,NA,NA,NA,NA
818,NA,NA,0,NA,NA,NA
819,0,NA,NA,NA,NA,NA
820,NA,NA,NA,NA,0,NA
821,NA,0,NA,NA,NA,NA
822,NA,0,NA,NA,NA,NA
823,NA,NA,NA,NA,0,NA
824,NA,NA,NA,1,NA,NA
825,NA,1,NA,NA,NA,NA
826,NA,NA,NA,0,NA,NA
827,NA,NA,NA,NA,NA,1
828,NA,NA,NA,NA,NA,1
829,NA,NA,0,NA,NA,NA
830,NA,NA,0,NA,NA,NA
831,NA,NA,0,NA,NA,NA
832,NA,0,NA,NA,NA,NA
833,NA,NA,0,NA,NA,NA
834,NA,NA,0,NA,NA,NA
835,NA,NA,NA,NA,NA,0
836,NA,NA,NA,NA,0,NA
837,NA,NA,0,NA,NA,NA
838,NA,NA,NA,NA,0,NA
839,NA,NA,NA,NA,NA,0
840,NA,NA,NA,NA,NA,1
841,0,NA,NA,NA,NA,NA
842,NA,NA,NA,NA,NA,0
843,NA,NA,NA,0,NA,NA
844,NA,NA,1,NA,NA,NA
845,NA,NA,NA,1,NA,NA
846,NA,0,NA,NA,NA,NA
847,NA,NA,NA,0,NA,NA
848,NA,NA,NA,NA,NA,0
849,0,NA,NA,NA,NA,NA
850,NA,0,NA,NA,NA,NA
851,NA,0,NA,NA,NA,NA
852,NA,NA,NA,NA,NA,0
853,NA,0,NA,NA,NA,NA
854,NA,NA,0,NA,NA,NA
855,NA,NA,NA,0,NA,NA
856,NA,NA,NA,NA,0,NA
857,NA,NA,NA,0,NA,NA
858,NA,NA,NA,NA,0,NA
859,NA,NA,NA,0,NA,NA
860,NA,NA,0,NA,NA,NA
861,NA,0,NA,NA,NA,NA
862,NA,0,NA,NA,NA,NA
863,NA,NA,0,NA,NA,NA
864,NA,NA,NA,0,NA,NA
865,NA,NA,0,NA,NA,NA
866,NA,NA,NA,NA,0,NA
867,NA,0,NA,NA,NA,NA
868,NA,0,NA,NA,NA,NA
869,NA,NA,NA,NA,NA,0
870,NA,NA,NA,NA,0,NA
871,NA,NA,0,NA,NA,NA
872,NA,NA,NA,NA,0,NA
873,NA,NA,NA,NA,NA,0
874,NA,NA,1,NA,NA,NA
875,NA,NA,0,NA,NA,NA
876,NA,NA,NA,NA,0,NA
877,NA,NA,NA,NA,1,NA
878,NA,NA,NA,NA,0,NA
879,NA,NA,NA,NA,0,NA
880,NA,NA,1,NA,NA,NA
881,NA,NA,0,NA,NA,NA
882,1,NA,NA,NA,NA,NA
883,NA,0,NA,NA,NA,NA
884,NA,NA,1,NA,NA,NA
885,NA,NA,NA,NA,NA,0
886,NA,NA,NA,NA,NA,1
887,NA,NA,NA,1,NA,NA
888,NA,0,NA,NA,NA,NA
889,NA,NA,0,NA,NA,NA
890,NA,NA,NA,0,NA,NA
891,NA,NA,NA,NA,NA,0
892,NA,NA,NA,NA,NA,0
893,0,NA,NA,NA,NA,NA
894,NA,NA,NA,NA,NA,0
895,1,NA,NA,NA,NA,NA
896,NA,0,NA,NA,NA,NA
897,NA,NA,0,NA,NA,NA
898,NA,0,NA,NA,NA,NA
899,NA,NA,NA,0,NA,NA
900,NA,NA,0,NA,NA,NA
901,0,NA,NA,NA,NA,NA
902,NA,NA,0,NA,NA,NA
903,NA,NA,0,NA,NA,NA
904,NA,NA,0,NA,NA,NA
905,NA,NA,NA,0,NA,NA
906,NA,NA,0,NA,NA,NA
907,NA,NA,NA,NA,0,NA
908,NA,NA,NA,NA,0,NA
909,NA,NA,0,NA,NA,NA
910,NA,NA,NA,NA,0,NA
911,NA,NA,NA,NA,0,NA
912,NA,NA,0,NA,NA,NA
913,NA,NA,NA,0,NA,NA
914,0,NA,NA,NA,NA,NA
915,NA,NA,NA,NA,NA,0
916,0,NA,NA,NA,NA,NA
917,NA,NA,NA,NA,NA,0
918,NA,NA,NA,0,NA,NA
919,NA,NA,NA,NA,NA,1
920,NA,NA,NA,NA,0,NA
921,NA,NA,NA,NA,NA,1
922,NA,NA,1,NA,NA,NA
923,NA,NA,NA,NA,0,NA
924,NA,NA,NA,NA,NA,0
925,NA,NA,NA,0,NA,NA
926,NA,NA,0,NA,NA,NA
927,NA,0,NA,NA,NA,NA
928,NA,NA,NA,NA,NA,0
929,NA,NA,0,NA,NA,NA
930,NA,NA,0,NA,NA,NA
931,NA,0,NA,NA,NA,NA
932,NA,NA,1,NA,NA,NA
933,NA,1,NA,NA,NA,NA
934,NA,NA,NA,NA,0,NA
935,NA,NA,NA,NA,NA,0
936,NA,NA,NA,NA,NA,0
937,NA,0,NA,NA,NA,NA
938,NA,NA,1,NA,NA,NA
939,NA,NA,0,NA,NA,NA
940,0,NA,NA,NA,NA,NA
941,NA,NA,NA,NA,NA,0
942,NA,NA,NA,0,NA,NA
943,NA,NA,NA,0,NA,NA
944,NA,NA,NA,0,NA,NA
945,NA,NA,NA,NA,NA,0
946,NA,0,NA,NA,NA,NA
947,NA,NA,NA,NA,NA,0
948,NA,0,NA,NA,NA,NA
949,NA,0,NA,NA,NA,NA
950,NA,NA,NA,NA,0,NA
951,NA,NA,0,NA,NA,NA
952,0,NA,NA,NA,NA,NA
953,NA,NA,NA,0,NA,NA
954,NA,NA,NA,NA,1,NA
955,NA,NA,NA,0,NA,NA
956,0,NA,NA,NA,NA,NA
957,NA,NA,NA,NA,NA,0
958,1,NA,NA,NA,NA,NA
959,NA,NA,0,NA,NA,NA
960,NA,NA,0,NA,NA,NA
961,0,NA,NA,NA,NA,NA
962,0,NA,NA,NA,NA,NA
963,NA,0,NA,NA,NA,NA
964,NA,NA,0,NA,NA,NA
965,NA,0,NA,NA,NA,NA
966,NA,0,NA,NA,NA,NA
967,NA,NA,NA,1,NA,NA
968,NA,NA,NA,NA,0,NA
969,NA,NA,NA,NA,NA,0
970,NA,NA,0,NA,NA,NA
971,NA,NA,NA,NA,NA,0
972,NA,NA,NA,NA,0,NA
973,NA,NA,NA,NA,NA,0
974,0,NA,NA,NA,NA,NA
975,NA,NA,NA,NA,NA,0
976,NA,0,NA,NA,NA,NA
977,NA,0,NA,NA,NA,NA
978,NA,NA,NA,NA,NA,0
979,NA,NA,NA,NA,0,NA
980,NA,NA,NA,NA,0,NA
981,NA,NA,NA,NA,0,NA
982,NA,NA,0,NA,NA,NA
983,NA,NA,NA,NA,1,NA
984,NA,NA,NA,NA,0,NA
985,NA,NA,NA,0,NA,NA
986,NA,NA,NA,NA,0,NA
987,NA,NA,NA,NA,NA,0
988,NA,NA,NA,0,NA,NA
989,0,NA,NA,NA,NA,NA
990,0,NA,NA,NA,NA,NA
991,NA,NA,0,NA,NA,NA
992,NA,NA,NA,NA,0,NA
993,NA,NA,NA,NA,NA,0
994,0,NA,NA,NA,NA,NA
995,NA,NA,NA,0,NA,NA
996,1,NA,NA,NA,NA,NA
997,0,NA,NA,NA,NA,NA
998,NA,NA,NA,NA,NA,1
999,NA,0,NA,NA,NA,NA
1000,NA,0,NA,NA,NA,NA
1001,NA,NA,NA,0,NA,NA
1002,0,NA,NA,NA,NA,NA
1003,NA,0,NA,NA,NA,NA
1004,0,NA,NA,NA,NA,NA
1005,NA,NA,0,NA,NA,NA
1006,NA,NA,NA,NA,1,NA
1007,NA,NA,NA,NA,NA,0
1008,NA,NA,NA,0,NA,NA
1009,0,NA,NA,NA,NA,NA
1010,NA,NA,NA,NA,NA,0
1011,NA,0,NA,NA,NA,NA
1012,NA,NA,NA,1,NA,NA
1013,NA,NA,NA,NA,NA,1
1014,NA,NA,NA,0,NA,NA
1015,0,NA,NA,NA,NA,NA
1016,NA,NA,NA,0,NA,NA
1017,NA,0,NA,NA,NA,NA
1018,0,NA,NA,NA,NA,NA
1019,NA,0,NA,NA,NA,NA
1020,NA,NA,NA,NA,NA,0
1021,NA,0,NA,NA,NA,NA
1022,NA,NA,NA,NA,NA,0
1023,0,NA,NA,NA,NA,NA
1024,NA,NA,0,NA,NA,NA
1025,NA,NA,0,NA,NA,NA
1026,0,NA,NA,NA,NA,NA
1027,NA,NA,NA,NA,NA,0
1028,NA,NA,NA,NA,0,NA
1029,NA,NA,0,NA,NA,NA
1030,NA,NA,NA,NA,NA,0
1031,1,NA,NA,NA,NA,NA
1032,NA,NA,NA,NA,NA,0
1033,NA,NA,1,NA,NA,NA
1034,NA,NA,NA,NA,NA,1
1035,NA,NA,0,NA,NA,NA
1036,NA,NA,NA,NA,1,NA
1037,NA,NA,NA,NA,NA,1
1038,NA,NA,NA,0,NA,NA
1039,NA,NA,NA,0,NA,NA
1040,NA,NA,NA,NA,NA,1
1041,NA,NA,NA,NA,NA,0
1042,NA,1,NA,NA,NA,NA
1043,NA,NA,NA,NA,NA,0
1044,0,NA,NA,NA,NA,NA
1045,NA,NA,NA,NA,NA,0
1046,NA,NA,NA,NA,0,NA
1047,NA,NA,0,NA,NA,NA
1048,NA,NA,NA,NA,0,NA
1049,NA,NA,0,NA,NA,NA
1050,NA,NA,NA,NA,NA,0
1051,NA,NA,NA,NA,0,NA
1052,NA,NA,NA,NA,0,NA
1053,NA,NA,NA,NA,NA,0
1054,0,NA,NA,NA,NA,NA
1055,NA,0,NA,NA,NA,NA
1056,NA,NA,0,NA,NA,NA
1057,NA,NA,0,NA,NA,NA
1058,NA,NA,NA,1,NA,NA
1059,NA,NA,NA,NA,0,NA
1060,0,NA,NA,NA,NA,NA
1061,1,NA,NA,NA,NA,NA
1062,NA,NA,NA,1,NA,NA
1063,NA,NA,NA,NA,NA,0
1064,NA,NA,0,NA,NA,NA
1065,NA,NA,NA,NA,0,NA
1066,NA,NA,NA,NA,0,NA
1067,NA,NA,NA,NA,1,NA
1068,NA,NA,NA,NA,NA,0
1069,NA,1,NA,NA,NA,NA
1070,NA,NA,0,NA,NA,NA
1071,NA,0,NA,NA,NA,NA
1072,NA,NA,NA,NA,NA,0
1073,NA,NA,NA,0,NA,NA
1074,NA,NA,0,NA,NA,NA
1075,NA,NA,NA,0,NA,NA
1076,NA,NA,NA,0,NA,NA
1077,0,NA,NA,NA,NA,NA
1078,NA,NA,NA,NA,NA,1
1079,NA,NA,NA,NA,NA,1
1080,NA,NA,NA,0,NA,NA
1081,NA,NA,0,NA,NA,NA
1082,0,NA,NA,NA,NA,NA
1083,NA,NA,NA,NA,1,NA
1084,0,NA,NA,NA,NA,NA
1085,0,NA,NA,NA,NA,NA
1086,NA,NA,NA,0,NA,NA
1087,NA,NA,NA,0,NA,NA
1088,0,NA,NA,NA,NA,NA
1089,NA,NA,NA,0,NA,NA
1090,0,NA,NA,NA,NA,NA
1091,NA,NA,NA,NA,0,NA
1092,NA,0,NA,NA,NA,NA
1093,NA,NA,NA,NA,NA,0
1094,NA,NA,NA,NA,1,NA
1095,NA,0,NA,NA,NA,NA
1096,0,NA,NA,NA,NA,NA
1097,0,NA,NA,NA,NA,NA
1098,NA,NA,NA,NA,NA,0
1099,1,NA,NA,NA,NA,NA
1100,NA,NA,1,NA,NA,NA
1101,NA,NA,NA,1,NA,NA
1102,NA,NA,NA,NA,0,NA
1103,NA,NA,NA,NA,NA,0
1104,NA,NA,NA,NA,0,NA
1105,NA,NA,0,NA,NA,NA
1106,0,NA,NA,NA,NA,NA
1107,NA,NA,NA,0,NA,NA
1108,NA,NA,NA,NA,0,NA
1109,NA,NA,0,NA,NA,NA
1110,1,NA,NA,NA,NA,NA
1111,1,NA,NA,NA,NA,NA
1112,0,NA,NA,NA,NA,NA
1113,NA,NA,0,NA,NA,NA
1114,NA,NA,NA,NA,0,NA
1115,1,NA,NA,NA,NA,NA
1116,NA,NA,NA,NA,NA,0
1117,NA,NA,NA,NA,NA,0
1118,NA,NA,1,NA,NA,NA
1119,NA,NA,NA,NA,0,NA
1120,NA,NA,NA,0,NA,NA
1121,NA,NA,NA,NA,NA,0
1122,NA,NA,NA,NA,0,NA
1123,1,NA,NA,NA,NA,NA
1124,NA,NA,0,NA,NA,NA
1125,NA,NA,NA,NA,NA,1
1126,NA,NA,NA,NA,NA,0
1127,NA,NA,NA,0,NA,NA
1128,NA,NA,NA,NA,0,NA
1129,NA,NA,NA,NA,0,NA
1130,NA,NA,NA,1,NA,NA
1131,0,NA,NA,NA,NA,NA
1132,NA,NA,NA,NA,NA,0
1133,NA,NA,0,NA,NA,NA
1134,NA,NA,NA,NA,NA,1
1135,NA,NA,NA,NA,0,NA
1136,NA,NA,NA,NA,0,NA
1137,NA,NA,NA,NA,0,NA
1138,NA,0,NA,NA,NA,NA
1139,NA,NA,0,NA,NA,NA
1140,0,NA,NA,NA,NA,NA
1141,NA,NA,0,NA,NA,NA
1142,NA,NA,NA,NA,0,NA
1143,1,NA,NA,NA,NA,NA
1144,NA,NA,NA,NA,NA,0
1145,NA,0,NA,NA,NA,NA
1146,NA,NA,NA,1,NA,NA
1147,NA,NA,NA,0,NA,NA
1148,0,NA,NA,NA,NA,NA
1149,NA,NA,NA,NA,NA,0
1150,0,NA,NA,NA,NA,NA
1151,NA,NA,NA,1,NA,NA
1152,NA,NA,NA,NA,NA,1
1153,NA,NA,NA,0,NA,NA
1154,NA,NA,1,NA,NA,NA
1155,NA,NA,NA,1,NA,NA
1156,NA,NA,NA,NA,NA,0
1157,NA,NA,NA,NA,NA,0
1158,NA,NA,NA,NA,0,NA
1159,NA,NA,NA,NA,NA,0
1160,NA,NA,NA,NA,NA,0
1161,NA,NA,NA,0,NA,NA
1162,NA,NA,NA,NA,NA,0
1163,NA,NA,0,NA,NA,NA
1164,NA,NA,1,NA,NA,NA
1165,NA,NA,NA,NA,NA,0
1166,0,NA,NA,NA,NA,NA
1167,NA,NA,NA,NA,NA,1
1168,NA,NA,NA,NA,0,NA
1169,0,NA,NA,NA,NA,NA
1170,NA,NA,NA,NA,0,NA
1171,NA,NA,0,NA,NA,NA
1172,NA,NA,NA,NA,0,NA
1173,0,NA,NA,NA,NA,NA
1174,NA,NA,NA,1,NA,NA
1175,NA,NA,NA,NA,NA,0
1176,NA,NA,NA,1,NA,NA
1177,NA,NA,NA,NA,NA,0
1178,0,NA,NA,NA,NA,NA
1179,NA,NA,NA,0,NA,NA
1180,NA,NA,NA,NA,NA,0
1181,NA,0,NA,NA,NA,NA
1182,NA,NA,NA,NA,NA,1
1183,NA,0,NA,NA,NA,NA
1184,NA,NA,NA,NA,0,NA
1185,NA,NA,0,NA,NA,NA
1186,NA,0,NA,NA,NA,NA
1187,NA,NA,NA,NA,NA,0
1188,NA,NA,NA,NA,0,NA
1189,NA,NA,NA,NA,NA,0
1190,NA,NA,0,NA,NA,NA
1191,NA,NA,NA,NA,0,NA
1192,NA,NA,0,NA,NA,NA
1193,0,NA,NA,NA,NA,NA
1194,0,NA,NA,NA,NA,NA
1195,NA,NA,NA,NA,NA,1
1196,NA,1,NA,NA,NA,NA
1197,NA,NA,NA,NA,0,NA
1198,NA,NA,0,NA,NA,NA
1199,NA,NA,0,NA,NA,NA
1200,NA,NA,NA,0,NA,NA
1201,0,NA,NA,NA,NA,NA
1202,NA,NA,NA,NA,NA,0
1203,NA,NA,NA,NA,NA,1
1204,NA,NA,NA,NA,NA,1
1205,NA,NA,NA,NA,0,NA
1206,NA,NA,NA,NA,0,NA
1207,0,NA,NA,NA,NA,NA
1208,NA,0,NA,NA,NA,NA
1209,NA,NA,NA,NA,NA,0
1210,NA,NA,NA,0,NA,NA
1211,NA,NA,NA,NA,NA,0
1212,0,NA,NA,NA,NA,NA
1213,0,NA,NA,NA,NA,NA
1214,1,NA,NA,NA,NA,NA
1215,NA,NA,NA,NA,1,NA
1216,NA,NA,NA,0,NA,NA
1217,NA,NA,NA,NA,1,NA
1218,NA,NA,0,NA,NA,NA
1219,NA,NA,NA,NA,NA,0
1220,NA,NA,NA,NA,0,NA
1221,NA,NA,NA,NA,NA,1
1222,NA,1,NA,NA,NA,NA
1223,NA,NA,NA,NA,0,NA
1224,NA,NA,0,NA,NA,NA
1225,NA,NA,NA,NA,0,NA
1226,NA,NA,NA,NA,0,NA
1227,NA,NA,NA,NA,0,NA
1228,NA,NA,0,NA,NA,NA
1229,NA,NA,1,NA,NA,NA
1230,NA,NA,NA,NA,NA,0
1231,NA,NA,0,NA,NA,NA
1232,NA,NA,NA,0,NA,NA
1233,0,NA,NA,NA,NA,NA
1234,1,NA,NA,NA,NA,NA
1235,NA,NA,NA,0,NA,NA
1236,NA,NA,NA,0,NA,NA
1237,NA,NA,0,NA,NA,NA
1238,NA,0,NA,NA,NA,NA
1239,NA,NA,0,NA,NA,NA
1240,0,NA,NA,NA,NA,NA
1241,NA,NA,NA,0,NA,NA
1242,NA,NA,NA,NA,NA,0
1243,NA,NA,NA,NA,0,NA
1244,NA,NA,NA,0,NA,NA
1245,NA,NA,NA,NA,1,NA
1246,NA,NA,0,NA,NA,NA
1247,0,NA,NA,NA,NA,NA
1248,NA,NA,NA,0,NA,NA
1249,NA,NA,0,NA,NA,NA
1250,NA,NA,1,NA,NA,NA
1251,NA,NA,NA,0,NA,NA
1252,NA,NA,NA,NA,NA,1
1253,NA,0,NA,NA,NA,NA
1254,NA,NA,0,NA,NA,NA
1255,NA,NA,NA,NA,0,NA
1256,NA,NA,NA,0,NA,NA
1257,NA,NA,0,NA,NA,NA
1258,NA,NA,NA,NA,NA,0
1259,NA,NA,NA,NA,0,NA
1260,NA,NA,NA,NA,0,NA
1261,1,NA,NA,NA,NA,NA
1262,NA,NA,NA,NA,NA,0
1263,NA,0,NA,NA,NA,NA
1264,NA,NA,NA,NA,NA,0
1265,0,NA,NA,NA,NA,NA
1266,NA,NA,0,NA,NA,NA
1267,NA,0,NA,NA,NA,NA
1268,NA,0,NA,NA,NA,NA
1269,NA,NA,NA,NA,0,NA
1270,0,NA,NA,NA,NA,NA
1271,0,NA,NA,NA,NA,NA
1272,NA,0,NA,NA,NA,NA
1273,NA,NA,NA,NA,0,NA
1274,NA,NA,NA,0,NA,NA
1275,NA,NA,0,NA,NA,NA
1276,NA,NA,0,NA,NA,NA
1277,NA,NA,NA,0,NA,NA
1278,NA,NA,NA,NA,NA,0
1279,NA,NA,0,NA,NA,NA
1280,NA,NA,NA,0,NA,NA
1281,NA,NA,NA,NA,NA,0
1282,0,NA,NA,NA,NA,NA
1283,NA,NA,NA,NA,NA,1
1284,NA,NA,0,NA,NA,NA
1285,NA,NA,NA,NA,0,NA
1286,NA,NA,NA,NA,0,NA
1287,NA,NA,NA,1,NA,NA
1288,NA,NA,NA,NA,1,NA
1289,NA,NA,0,NA,NA,NA
1290,NA,NA,NA,0,NA,NA
1291,0,NA,NA,NA,NA,NA
1292,NA,NA,NA,NA,NA,1
1293,0,NA,NA,NA,NA,NA
1294,NA,NA,NA,0,NA,NA
1295,1,NA,NA,NA,NA,NA
1296,NA,NA,NA,NA,NA,0
1297,NA,NA,NA,NA,NA,0
1298,NA,NA,NA,NA,NA,1
1299,NA,0,NA,NA,NA,NA
1300,NA,NA,NA,NA,0,NA
1301,NA,NA,NA,NA,0,NA
1302,NA,NA,NA,NA,NA,1
1303,NA,NA,0,NA,NA,NA
1304,NA,0,NA,NA,NA,NA
1305,NA,1,NA,NA,NA,NA
1306,NA,NA,NA,NA,0,NA
1307,NA,NA,NA,NA,1,NA
1308,NA,NA,NA,NA,NA,0
1309,NA,NA,NA,0,NA,NA
1310,0,NA,NA,NA,NA,NA
1311,NA,NA,0,NA,NA,NA
1312,0,NA,NA,NA,NA,NA
1313,NA,NA,NA,NA,NA,0
1314,NA,NA,NA,NA,0,NA
1315,0,NA,NA,NA,NA,NA
1316,NA,NA,NA,NA,NA,0
1317,NA,0,NA,NA,NA,NA
1318,NA,0,NA,NA,NA,NA
1319,NA,NA,NA,1,NA,NA
1320,NA,NA,NA,NA,NA,0
1321,0,NA,NA,NA,NA,NA
1322,NA,NA,NA,0,NA,NA
1323,0,NA,NA,NA,NA,NA
1324,NA,NA,NA,0,NA,NA
1325,1,NA,NA,NA,NA,NA
1326,NA,NA,1,NA,NA,NA
1327,NA,NA,NA,NA,NA,1
1328,0,NA,NA,NA,NA,NA
1329,NA,NA,NA,NA,1,NA
1330,NA,NA,NA,NA,NA,0
1331,0,NA,NA,NA,NA,NA
1332,NA,NA,NA,NA,NA,1
1333,0,NA,NA,NA,NA,NA
1334,NA,NA,0,NA,NA,NA
1335,NA,NA,0,NA,NA,NA
1336,NA,NA,NA,0,NA,NA
1337,NA,0,NA,NA,NA,NA
1338,NA,NA,0,NA,NA,NA
1339,NA,NA,NA,NA,0,NA
1340,NA,NA,NA,NA,NA,0
1341,NA,NA,0,NA,NA,NA
1342,0,NA,NA,NA,NA,NA
1343,NA,NA,NA,NA,0,NA
1344,NA,NA,NA,NA,0,NA
1345,NA,NA,0,NA,NA,NA
1346,NA,NA,NA,NA,NA,0
1347,NA,0,NA,NA,NA,NA
1348,NA,NA,NA,NA,0,NA
1349,0,NA,NA,NA,NA,NA
1350,NA,NA,NA,NA,NA,0
1351,NA,NA,0,NA,NA,NA
1352,NA,NA,1,NA,NA,NA
1353,0,NA,NA,NA,NA,NA
1354,NA,NA,0,NA,NA,NA
1355,NA,NA,NA,0,NA,NA
1356,NA,1,NA,NA,NA,NA
1357,NA,NA,NA,NA,NA,0
1358,NA,NA,NA,NA,0,NA
1359,NA,NA,NA,NA,0,NA
1360,NA,NA,NA,NA,NA,0
1361,NA,NA,0,NA,NA,NA
1362,NA,NA,NA,NA,0,NA
1363,0,NA,NA,NA,NA,NA
1364,NA,NA,NA,NA,0,NA
1365,0,NA,NA,NA,NA,NA
1366,NA,NA,NA,NA,NA,1
1367,NA,0,NA,NA,NA,NA
1368,NA,NA,0,NA,NA,NA
1369,NA,NA,NA,NA,0,NA
1370,NA,NA,NA,NA,NA,1
1371,NA,NA,NA,NA,NA,0
1372,NA,NA,NA,0,NA,NA
1373,NA,NA,NA,0,NA,NA
1374,NA,NA,NA,0,NA,NA
1375,NA,NA,NA,NA,0,NA
1376,NA,NA,NA,NA,NA,0
1377,1,NA,NA,NA,NA,NA
1378,NA,NA,NA,NA,NA,0
1379,NA,NA,0,NA,NA,NA
1380,NA,NA,0,NA,NA,NA
1381,NA,NA,1,NA,NA,NA
1382,NA,NA,NA,0,NA,NA
1383,NA,NA,NA,NA,0,NA
1384,NA,0,NA,NA,NA,NA
1385,NA,NA,NA,NA,NA,0
1386,NA,NA,NA,NA,1,NA
1387,NA,NA,NA,NA,NA,0
1388,NA,NA,NA,NA,NA,0
1389,NA,NA,NA,NA,0,NA
1390,NA,NA,NA,NA,0,NA
1391,NA,NA,NA,1,NA,NA
1392,0,NA,NA,NA,NA,NA
1393,NA,NA,NA,NA,0,NA
1394,NA,NA,NA,1,NA,NA
1395,NA,NA,1,NA,NA,NA
1396,NA,0,NA,NA,NA,NA
1397,NA,0,NA,NA,NA,NA
1398,NA,NA,NA,0,NA,NA
1399,1,NA,NA,NA,NA,NA
1400,1,NA,NA,NA,NA,NA
1401,NA,NA,NA,NA,0,NA
1402,0,NA,NA,NA,NA,NA
1403,1,NA,NA,NA,NA,NA
1404,NA,NA,NA,NA,NA,1
1405,NA,NA,1,NA,NA,NA
1406,NA,NA,1,NA,NA,NA
1407,NA,NA,NA,0,NA,NA
1408,NA,NA,NA,0,NA,NA
1409,NA,NA,NA,NA,0,NA
1410,NA,NA,NA,NA,0,NA
1411,NA,NA,NA,0,NA,NA
1412,NA,0,NA,NA,NA,NA
1413,NA,NA,NA,NA,0,NA
1414,NA,1,NA,NA,NA,NA
1415,0,NA,NA,NA,NA,NA
1416,NA,NA,NA,NA,0,NA
1417,NA,NA,NA,0,NA,NA
1418,NA,NA,NA,NA,0,NA
1419,NA,NA,NA,NA,0,NA
1420,NA,NA,0,NA,NA,NA
1421,NA,NA,0,NA,NA,NA
1422,NA,NA,NA,NA,NA,0
1423,NA,NA,NA,0,NA,NA
1424,NA,NA,NA,0,NA,NA
1425,NA,NA,NA,NA,NA,0
1426,0,NA,NA,NA,NA,NA
1427,NA,NA,NA,NA,NA,0
1428,NA,NA,NA,NA,0,NA
1429,NA,NA,NA,0,NA,NA
1430,NA,NA,1,NA,NA,NA
1431,NA,NA,NA,NA,NA,0
1432,NA,NA,NA,NA,NA,0
1433,NA,NA,0,NA,NA,NA
1434,NA,NA,NA,NA,0,NA
1435,NA,NA,NA,0,NA,NA
1436,NA,NA,NA,0,NA,NA
1437,NA,NA,NA,NA,NA,0
1438,0,NA,NA,NA,NA,NA
1439,0,NA,NA,NA,NA,NA
1440,1,NA,NA,NA,NA,NA
1441,NA,NA,NA,NA,0,NA
1442,NA,NA,0,NA,NA,NA
